"","year","state","rate"
"3281",1992,"Kansas",0.08
"3282",1992,"Kentucky",7.46
"3283",1992,"Louisiana",NA
"3284",1992,"Maine",0.24
"3285",1992,"Maryland",0.22
"3286",1992,"Massachusetts",0.35
"3287",1992,"Michigan",0.14
"3288",1992,"Minnesota",0.2
"3289",1992,"Mississippi",0.04
"3290",1992,"Missouri",0.02
"3291",1992,"Montana",NA
"3292",1992,"Nebraska",NA
"3293",1992,"Nevada",0.07
"3294",1992,"New Hampshire",1.44
"3295",1992,"New Jersey",0.4
"3296",1992,"New Mexico",0.06
"3297",1992,"New York",0.62
"3298",1992,"North Carolina",0.36
"3299",1992,"North Dakota",NA
"3300",1992,"Ohio",0.05
"3301",1992,"Oklahoma",0.25
"3302",1992,"Oregon",0.29
"3303",1992,"Pennsylvania",0.08
"3304",1992,"Rhode Island",2.28
"3305",1992,"South Carolina",0.8
"3306",1992,"South Dakota",NA
"3307",1992,"Tennessee",NA
"3308",1992,"Texas",5.67
"3309",1992,"Utah",NA
"3310",1992,"Vermont",NA
"3311",1992,"Virginia",0.25
"3312",1992,"Washington",NA
"3313",1992,"West Virginia",NA
"3314",1992,"Wisconsin",NA
"3315",1992,"Wyoming",0.21
"3316",1993,"Alabama",0.02
"3317",1993,"Alaska",NA
"3318",1993,"Arizona",0.06
"3319",1993,"Arkansas",NA
"3320",1993,"California",0.18
"3321",1993,"Colorado",NA
"3322",1993,"Connecticut",0.18
"3323",1993,"Delaware",0.28
"3324",1993,"District Of Columbia",NA
"3325",1993,"Florida",0.2
"3326",1993,"Georgia",0.01
"3327",1993,"Hawaii",1.3
"3328",1993,"Idaho",NA
"3329",1993,"Illinois",0.04
"3330",1993,"Indiana",0.02
"3331",1993,"Iowa",NA
"3332",1993,"Kansas",NA
"3333",1993,"Kentucky",NA
"3334",1993,"Louisiana",0.02
"3335",1993,"Maine",0.16
"3336",1993,"Maryland",0.02
"3337",1993,"Massachusetts",0.31
"3338",1993,"Michigan",0.07
"3339",1993,"Minnesota",NA
"3340",1993,"Mississippi",NA
"3341",1993,"Missouri",NA
"3342",1993,"Montana",NA
"3343",1993,"Nebraska",NA
"3344",1993,"Nevada",0.07
"3345",1993,"New Hampshire",0.18
"3346",1993,"New Jersey",0.06
"3347",1993,"New Mexico",NA
"3348",1993,"New York",NA
"3349",1993,"North Carolina",NA
"3350",1993,"North Dakota",NA
"3351",1993,"Ohio",0.11
"3352",1993,"Oklahoma",NA
"3353",1993,"Oregon",NA
"3354",1993,"Pennsylvania",NA
"3355",1993,"Rhode Island",0.1
"3356",1993,"South Carolina",NA
"3357",1993,"South Dakota",NA
"3358",1993,"Tennessee",NA
"3359",1993,"Texas",0.06
"3360",1993,"Utah",NA
"3361",1993,"Vermont",5.36
"3362",1993,"Virginia",NA
"3363",1993,"Washington",NA
"3364",1993,"West Virginia",NA
"3365",1993,"Wisconsin",NA
"3366",1993,"Wyoming",NA
"3367",1994,"Alabama",NA
"3368",1994,"Alaska",2.67
"3369",1994,"Arizona",0.2
"3370",1994,"Arkansas",NA
"3371",1994,"California",0.19
"3372",1994,"Colorado",0.54
"3373",1994,"Connecticut",0.12
"3374",1994,"Delaware",NA
"3375",1994,"District Of Columbia",NA
"3376",1994,"Florida",0.16
"3377",1994,"Georgia",0.03
"3378",1994,"Hawaii",NA
"3379",1994,"Idaho",0.18
"3380",1994,"Illinois",0.15
"3381",1994,"Indiana",0.02
"3382",1994,"Iowa",0.25
"3383",1994,"Kansas",0.04
"3384",1994,"Kentucky",NA
"3385",1994,"Louisiana",0.02
"3386",1994,"Maine",0.24
"3387",1994,"Maryland",0.1
"3388",1994,"Massachusetts",0.12
"3389",1994,"Michigan",0.15
"3390",1994,"Minnesota",NA
"3391",1994,"Mississippi",NA
"3392",1994,"Missouri",0.81
"3393",1994,"Montana",NA
"3394",1994,"Nebraska",NA
"3395",1994,"Nevada",NA
"3396",1994,"New Hampshire",NA
"3397",1994,"New Jersey",1.68
"3398",1994,"New Mexico",NA
"3399",1994,"New York",0.34
"3400",1994,"North Carolina",0.04
"3401",1994,"North Dakota",NA
"3402",1994,"Ohio",0.04
"3403",1994,"Oklahoma",NA
"3404",1994,"Oregon",NA
"3405",1994,"Pennsylvania",0.07
"3406",1994,"Rhode Island",0.7
"3407",1994,"South Carolina",NA
"3408",1994,"South Dakota",NA
"3409",1994,"Tennessee",0.53
"3410",1994,"Texas",0.1
"3411",1994,"Utah",7.8
"3412",1994,"Vermont",0.17
"3413",1994,"Virginia",0.04
"3414",1994,"Washington",NA
"3415",1994,"West Virginia",1.98
"3416",1994,"Wisconsin",0.04
"3417",1994,"Wyoming",NA
"3418",1995,"Alabama",NA
"3419",1995,"Alaska",NA
"3420",1995,"Arizona",0.27
"3421",1995,"Arkansas",0.08
"3422",1995,"California",0.09
"3423",1995,"Colorado",0.68
"3424",1995,"Connecticut",0.03
"3425",1995,"Delaware",NA
"3426",1995,"District Of Columbia",NA
"3427",1995,"Florida",0.06
"3428",1995,"Georgia",0.06
"3429",1995,"Hawaii",NA
"3430",1995,"Idaho",0.33
"3431",1995,"Illinois",0.04
"3432",1995,"Indiana",NA
"3433",1995,"Iowa",NA
"3434",1995,"Kansas",0.04
"3435",1995,"Kentucky",NA
"3436",1995,"Louisiana",0.42
"3437",1995,"Maine",NA
"3438",1995,"Maryland",NA
"3439",1995,"Massachusetts",0.08
"3440",1995,"Michigan",0.04
"3441",1995,"Minnesota",NA
"3442",1995,"Mississippi",NA
"3443",1995,"Missouri",NA
"3444",1995,"Montana",NA
"3445",1995,"Nebraska",NA
"3446",1995,"Nevada",0.06
"3447",1995,"New Hampshire",NA
"3448",1995,"New Jersey",0.04
"3449",1995,"New Mexico",1.82
"3450",1995,"New York",0.02
"3451",1995,"North Carolina",NA
"3452",1995,"North Dakota",NA
"3453",1995,"Ohio",0.02
"3454",1995,"Oklahoma",NA
"3455",1995,"Oregon",0.09
"3456",1995,"Pennsylvania",0.01
"3457",1995,"Rhode Island",0.49
"3458",1995,"South Carolina",NA
"3459",1995,"South Dakota",NA
"3460",1995,"Tennessee",NA
"3461",1995,"Texas",0.09
"3462",1995,"Utah",NA
"3463",1995,"Vermont",NA
"3464",1995,"Virginia",NA
"3465",1995,"Washington",0.39
"3466",1995,"West Virginia",NA
"3467",1995,"Wisconsin",NA
"3468",1995,"Wyoming",NA
"3469",1996,"Alabama",NA
"3470",1996,"Alaska",11.16
"3471",1996,"Arizona",0.17
"3472",1996,"Arkansas",NA
"3473",1996,"California",0.11
"3474",1996,"Colorado",0.21
"3475",1996,"Connecticut",0.03
"3476",1996,"Delaware",0.13
"3477",1996,"District Of Columbia",NA
"3478",1996,"Florida",NA
"3479",1996,"Georgia",0.01
"3480",1996,"Hawaii",2.81
"3481",1996,"Idaho",0.16
"3482",1996,"Illinois",0.02
"3483",1996,"Indiana",NA
"3484",1996,"Iowa",NA
"3485",1996,"Kansas",0.04
"3486",1996,"Kentucky",NA
"3487",1996,"Louisiana",NA
"3488",1996,"Maine",NA
"3489",1996,"Maryland",0.08
"3490",1996,"Massachusetts",0.2
"3491",1996,"Michigan",0.02
"3492",1996,"Minnesota",0.37
"3493",1996,"Mississippi",NA
"3494",1996,"Missouri",0.04
"3495",1996,"Montana",NA
"3496",1996,"Nebraska",NA
"3497",1996,"Nevada",0.24
"3498",1996,"New Hampshire",NA
"3499",1996,"New Jersey",NA
"3500",1996,"New Mexico",0.96
"3501",1996,"New York",NA
"3502",1996,"North Carolina",0.05
"3503",1996,"North Dakota",NA
"3504",1996,"Ohio",0.06
"3505",1996,"Oklahoma",NA
"3506",1996,"Oregon",0.33
"3507",1996,"Pennsylvania",0.1
"3508",1996,"Rhode Island",NA
"3509",1996,"South Carolina",NA
"3510",1996,"South Dakota",NA
"3511",1996,"Tennessee",0.04
"3512",1996,"Texas",0.18
"3513",1996,"Utah",5.77
"3514",1996,"Vermont",0.17
"3515",1996,"Virginia",0.01
"3516",1996,"Washington",0.92
"3517",1996,"West Virginia",NA
"3518",1996,"Wisconsin",0.02
"3519",1996,"Wyoming",0.2
"3520",1997,"Alabama",0.14
"3521",1997,"Alaska",0.16
"3522",1997,"Arizona",0.18
"3523",1997,"Arkansas",0.12
"3524",1997,"California",0.09
"3525",1997,"Colorado",0.72
"3526",1997,"Connecticut",NA
"3527",1997,"Delaware",NA
"3528",1997,"District Of Columbia",0.35
"3529",1997,"Florida",0.06
"3530",1997,"Georgia",NA
"3531",1997,"Hawaii",0.49
"3532",1997,"Idaho",6.59
"3533",1997,"Illinois",0.08
"3534",1997,"Indiana",NA
"3535",1997,"Iowa",0.28
"3536",1997,"Kansas",NA
"3537",1997,"Kentucky",NA
"3538",1997,"Louisiana",NA
"3539",1997,"Maine",0.32
"3540",1997,"Maryland",0.5
"3541",1997,"Massachusetts",0.88
"3542",1997,"Michigan",0.08
"3543",1997,"Minnesota",0.35
"3544",1997,"Mississippi",0.14
"3545",1997,"Missouri",0.06
"3546",1997,"Montana",NA
"3547",1997,"Nebraska",0.06
"3548",1997,"Nevada",0.06
"3549",1997,"New Hampshire",1.93
"3550",1997,"New Jersey",0.02
"3551",1997,"New Mexico",0.4
"3552",1997,"New York",0.14
"3553",1997,"North Carolina",0.02
"3554",1997,"North Dakota",0.15
"3555",1997,"Ohio",0.3
"3556",1997,"Oklahoma",NA
"3557",1997,"Oregon",0.09
"3558",1997,"Pennsylvania",0.13
"3559",1997,"Rhode Island",0.49
"3560",1997,"South Carolina",0.05
"3561",1997,"South Dakota",1.2
"3562",1997,"Tennessee",0.05
"3563",1997,"Texas",0.07
"3564",1997,"Utah",0.05
"3565",1997,"Vermont",9.88
"3566",1997,"Virginia",0.03
"3567",1997,"Washington",0.27
"3568",1997,"West Virginia",0.05
"3569",1997,"Wisconsin",NA
"3570",1997,"Wyoming",0.61
"3571",1998,"Alabama",NA
"3572",1998,"Alaska",2.58
"3573",1998,"Arizona",0.2
"3574",1998,"Arkansas",NA
"3575",1998,"California",NA
"3576",1998,"Colorado",NA
"3577",1998,"Connecticut",NA
"3578",1998,"Delaware",NA
"3579",1998,"District Of Columbia",NA
"3580",1998,"Florida",0.01
"3581",1998,"Georgia",0.01
"3582",1998,"Hawaii",NA
"3583",1998,"Idaho",0.08
"3584",1998,"Illinois",0.01
"3585",1998,"Indiana",0.03
"3586",1998,"Iowa",0.03
"3587",1998,"Kansas",NA
"3588",1998,"Kentucky",NA
"3589",1998,"Louisiana",0.02
"3590",1998,"Maine",NA
"3591",1998,"Maryland",NA
"3592",1998,"Massachusetts",0.02
"3593",1998,"Michigan",0.09
"3594",1998,"Minnesota",NA
"3595",1998,"Mississippi",NA
"3596",1998,"Missouri",NA
"3597",1998,"Montana",NA
"3598",1998,"Nebraska",NA
"3599",1998,"Nevada",NA
"3600",1998,"New Hampshire",NA
"3601",1998,"New Jersey",0.08
"3602",1998,"New Mexico",NA
"3603",1998,"New York",NA
"3604",1998,"North Carolina",NA
"3605",1998,"North Dakota",NA
"3606",1998,"Ohio",NA
"3607",1998,"Oklahoma",NA
"3608",1998,"Oregon",NA
"3609",1998,"Pennsylvania",0.03
"3610",1998,"Rhode Island",NA
"3611",1998,"South Carolina",NA
"3612",1998,"South Dakota",NA
"3613",1998,"Tennessee",NA
"3614",1998,"Texas",NA
"3615",1998,"Utah",NA
"3616",1998,"Vermont",NA
"3617",1998,"Virginia",NA
"3618",1998,"Washington",NA
"3619",1998,"West Virginia",NA
"3620",1998,"Wisconsin",NA
"3621",1998,"Wyoming",NA
"3622",1999,"Alabama",NA
"3623",1999,"Alaska",NA
"3624",1999,"Arizona",0.02
"3625",1999,"Arkansas",0.16
"3626",1999,"California",0.06
"3627",1999,"Colorado",NA
"3628",1999,"Connecticut",NA
"3629",1999,"Delaware",NA
"3630",1999,"District Of Columbia",NA
"3631",1999,"Florida",0.01
"3632",1999,"Georgia",NA
"3633",1999,"Hawaii",0.08
"3634",1999,"Idaho",NA
"3635",1999,"Illinois",NA
"3636",1999,"Indiana",0.02
"3637",1999,"Iowa",NA
"3638",1999,"Kansas",NA
"3639",1999,"Kentucky",NA
"3640",1999,"Louisiana",NA
"3641",1999,"Maine",NA
"3642",1999,"Maryland",NA
"3643",1999,"Massachusetts",0.04
"3644",1999,"Michigan",NA
"3645",1999,"Minnesota",NA
"3646",1999,"Mississippi",NA
"3647",1999,"Missouri",0.02
"3648",1999,"Montana",NA
"3649",1999,"Nebraska",NA
"3650",1999,"Nevada",NA
"3651",1999,"New Hampshire",NA
"3652",1999,"New Jersey",NA
"3653",1999,"New Mexico",NA
"3654",1999,"New York",NA
"3655",1999,"North Carolina",NA
"3656",1999,"North Dakota",NA
"3657",1999,"Ohio",NA
"3658",1999,"Oklahoma",NA
"3659",1999,"Oregon",0.15
"3660",1999,"Pennsylvania",NA
"3661",1999,"Rhode Island",NA
"3662",1999,"South Carolina",NA
"3663",1999,"South Dakota",NA
"3664",1999,"Tennessee",NA
"3665",1999,"Texas",0.01
"3666",1999,"Utah",0.1
"3667",1999,"Vermont",NA
"3668",1999,"Virginia",0.25
"3669",1999,"Washington",NA
"3670",1999,"West Virginia",NA
"3671",1999,"Wisconsin",NA
"3672",1999,"Wyoming",NA
"3673",2000,"Alabama",NA
"3674",2000,"Alaska",0.16
"3675",2000,"Arizona",NA
"3676",2000,"Arkansas",0.04
"3677",2000,"California",0.03
"3678",2000,"Colorado",0.06
"3679",2000,"Connecticut",NA
"3680",2000,"Delaware",NA
"3681",2000,"District Of Columbia",NA
"3682",2000,"Florida",0.02
"3683",2000,"Georgia",NA
"3684",2000,"Hawaii",0.16
"3685",2000,"Idaho",NA
"3686",2000,"Illinois",0.04
"3687",2000,"Indiana",NA
"3688",2000,"Iowa",0.06
"3689",2000,"Kansas",0.08
"3690",2000,"Kentucky",NA
"3691",2000,"Louisiana",NA
"3692",2000,"Maine",NA
"3693",2000,"Maryland",NA
"3694",2000,"Massachusetts",NA
"3695",2000,"Michigan",0.02
"3696",2000,"Minnesota",0.02
"3697",2000,"Mississippi",NA
"3698",2000,"Missouri",NA
"3699",2000,"Montana",NA
"3700",2000,"Nebraska",NA
"3701",2000,"Nevada",0.35
"3702",2000,"New Hampshire",0.24
"3703",2000,"New Jersey",NA
"3704",2000,"New Mexico",NA
"3705",2000,"New York",0.02
"3706",2000,"North Carolina",NA
"3707",2000,"North Dakota",NA
"3708",2000,"Ohio",0.03
"3709",2000,"Oklahoma",NA
"3710",2000,"Oregon",NA
"3711",2000,"Pennsylvania",NA
"3712",2000,"Rhode Island",NA
"3713",2000,"South Carolina",NA
"3714",2000,"South Dakota",NA
"3715",2000,"Tennessee",NA
"3716",2000,"Texas",NA
"3717",2000,"Utah",0.13
"3718",2000,"Vermont",0.16
"3719",2000,"Virginia",0.03
"3720",2000,"Washington",NA
"3721",2000,"West Virginia",NA
"3722",2000,"Wisconsin",NA
"3723",2000,"Wyoming",NA
"3724",2001,"Alabama",NA
"3725",2001,"Alaska",NA
"3726",2001,"Arizona",0.02
"3727",2001,"Arkansas",NA
"3728",2001,"California",0.11
"3729",2001,"Colorado",NA
"3730",2001,"Connecticut",NA
"3731",2001,"Delaware",NA
"3732",2001,"District Of Columbia",NA
"3733",2001,"Florida",NA
"3734",2001,"Georgia",0.01
"3735",2001,"Hawaii",0.57
"3736",2001,"Idaho",0.16
"3737",2001,"Illinois",0.01
"3738",2001,"Indiana",0.03
"3739",2001,"Iowa",NA
"3740",2001,"Kansas",0.04
"3741",2001,"Kentucky",0.05
"3742",2001,"Louisiana",NA
"3743",2001,"Maine",NA
"3744",2001,"Maryland",0.06
"3745",2001,"Massachusetts",NA
"3746",2001,"Michigan",NA
"3747",2001,"Minnesota",0.04
"3748",2001,"Mississippi",NA
"3749",2001,"Missouri",0.02
"3750",2001,"Montana",NA
"3751",2001,"Nebraska",NA
"3752",2001,"Nevada",NA
"3753",2001,"New Hampshire",NA
"3754",2001,"New Jersey",0.01
"3755",2001,"New Mexico",NA
"3756",2001,"New York",NA
"3757",2001,"North Carolina",NA
"3758",2001,"North Dakota",NA
"3759",2001,"Ohio",0.01
"3760",2001,"Oklahoma",NA
"3761",2001,"Oregon",0.18
"3762",2001,"Pennsylvania",0.05
"3763",2001,"Rhode Island",NA
"3764",2001,"South Carolina",NA
"3765",2001,"South Dakota",NA
"3766",2001,"Tennessee",NA
"3767",2001,"Texas",NA
"3768",2001,"Utah",NA
"3769",2001,"Vermont",0.16
"3770",2001,"Virginia",0.01
"3771",2001,"Washington",NA
"3772",2001,"West Virginia",NA
"3773",2001,"Wisconsin",NA
"3774",2001,"Wyoming",NA
"3775",2002,"Alabama",0.16
"3776",2002,"Alaska",NA
"3777",2002,"Arizona",NA
"3778",2002,"Arkansas",NA
"3779",2002,"California",NA
"3780",2002,"Colorado",NA
"3781",2002,"Connecticut",NA
"3782",2002,"Delaware",NA
"3783",2002,"District Of Columbia",NA
"3784",2002,"Florida",0.01
"3785",2002,"Georgia",0.01
"3786",2002,"Hawaii",0.08
"3787",2002,"Idaho",NA
"3788",2002,"Illinois",NA
"3789",2002,"Indiana",0.02
"3790",2002,"Iowa",NA
"3791",2002,"Kansas",NA
"3792",2002,"Kentucky",NA
"3793",2002,"Louisiana",NA
"3794",2002,"Maine",NA
"3795",2002,"Maryland",NA
"3796",2002,"Massachusetts",NA
"3797",2002,"Michigan",NA
"3798",2002,"Minnesota",NA
"3799",2002,"Mississippi",NA
"3800",2002,"Missouri",0.02
"3801",2002,"Montana",NA
"3802",2002,"Nebraska",NA
"3803",2002,"Nevada",NA
"3804",2002,"New Hampshire",NA
"3805",2002,"New Jersey",NA
"3806",2002,"New Mexico",NA
"3807",2002,"New York",0.01
"3808",2002,"North Carolina",NA
"3809",2002,"North Dakota",NA
"3810",2002,"Ohio",NA
"3811",2002,"Oklahoma",NA
"3812",2002,"Oregon",NA
"3813",2002,"Pennsylvania",NA
"3814",2002,"Rhode Island",NA
"3815",2002,"South Carolina",NA
"3816",2002,"South Dakota",NA
"3817",2002,"Tennessee",NA
"3818",2002,"Texas",NA
"3819",2002,"Utah",NA
"3820",2002,"Vermont",NA
"3821",2002,"Virginia",NA
"3822",2002,"Washington",NA
"3823",2002,"West Virginia",NA
"3824",2002,"Wisconsin",NA
"3825",2002,"Wyoming",NA
"3826",2003,"Alabama",NA
"3827",2003,"Alaska",NA
"3828",2003,"Arizona",NA
"3829",2003,"Arkansas",NA
"3830",2003,"California",NA
"3831",2003,"Colorado",NA
"3832",2003,"Connecticut",NA
"3833",2003,"Delaware",NA
"3834",2003,"District Of Columbia",NA
"3835",2003,"Florida",NA
"3836",2003,"Georgia",NA
"3837",2003,"Hawaii",NA
"3838",2003,"Idaho",NA
"3839",2003,"Illinois",NA
"3840",2003,"Indiana",NA
"3841",2003,"Iowa",NA
"3842",2003,"Kansas",NA
"3843",2003,"Kentucky",NA
"3844",2003,"Louisiana",NA
"3845",2003,"Maine",NA
"3846",2003,"Maryland",NA
"3847",2003,"Massachusetts",NA
"3848",2003,"Michigan",NA
"3849",2003,"Minnesota",NA
"3850",2003,"Mississippi",NA
"3851",2003,"Missouri",NA
"3852",2003,"Montana",NA
"3853",2003,"Nebraska",NA
"3854",2003,"Nevada",NA
"3855",2003,"New Hampshire",NA
"3856",2003,"New Jersey",NA
"3857",2003,"New Mexico",NA
"3858",2003,"New York",NA
"3859",2003,"North Carolina",NA
"3860",2003,"North Dakota",NA
"3861",2003,"Ohio",NA
"3862",2003,"Oklahoma",NA
"3863",2003,"Oregon",NA
"3864",2003,"Pennsylvania",NA
"3865",2003,"Rhode Island",NA
"3866",2003,"South Carolina",NA
"3867",2003,"South Dakota",NA
"3868",2003,"Tennessee",NA
"3869",2003,"Texas",NA
"3870",2003,"Utah",NA
"3871",2003,"Vermont",NA
"3872",2003,"Virginia",NA
"3873",2003,"Washington",NA
"3874",2003,"West Virginia",NA
"3875",2003,"Wisconsin",NA
"3876",2003,"Wyoming",NA
